(Do Not Modify) Standards Elements,(Do Not Modify) Row Checksum,(Do Not Modify) Modified On,Name,Created On,Created By,Created By (Delegate),Date timestamp,Display Order,Element comments,Element Content,Element Page,Element Path,Element Reference,General requirement type,Is_Requirement,Modified By,Modified By (Delegate),Modified On,Owner,Record Created On,Standard Id,Standard Version,Status,Status Reason
5cbf4b87-80b7-ea11-a812-000d3a530d85,EK5I7th5a9PRHg/zK17aGtVXoP8PtZTCEgePtEQLwxyHqZaGV0dEMm1OKxIFrFnszNfHe2uCkKQ6bupjyiyqBQ==,6/26/2020 7:43,236,6/26/2020 13:13,Vishal Mohan,,6/26/2020,236,,"12.8) The organization may act as an FSC-certified contractor providing services to other contracting organizations. In this case, the organization shall include the outsourcing services under the scope of its FSC certificate ensuring that all applicable ",20,,12.8,3,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
5ebf4b87-80b7-ea11-a812-000d3a530d85,GNVvBPWn7duC2YclpMoTVynl9P2sjOJcnS9fyoJZlkJVGi3Wr5Ygl+P5uSALbTObZPXPLN/kDx+3zPvQi/ag/w==,6/26/2020 7:43,237,6/26/2020 13:13,Vishal Mohan,,6/26/2020,237,,"12.9) When the organization provides FSC-certified outsourcing services to non-FSC-certified contracting organizations, it is acceptable that the contracting organization buys the raw material for the outsourced processes. To ensure that the CoC is not br",20,,12.9,3,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
60bf4b87-80b7-ea11-a812-000d3a530d85,5GnFtMt4GC9VX1vToxD5wRq/hteBul43LF66Ak0cyc6pNqOaW0VUCWH43QCSpJeUDgLGkJvYl3JaaV0ONI1YMw==,6/26/2020 7:43,238,6/26/2020 13:13,Vishal Mohan,,6/26/2020,238,,"Eligibility Criteria for Single, Multisite, and Group CoC Certification",21,,PART IV ,6,0,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
62bf4b87-80b7-ea11-a812-000d3a530d85,2v7PI2g5IrNyaf3zZjQsQ27JEt42qpGg77BQl8EmONAKGZOGTffCxbia0byi2CYH+CS2wGDPGd3Vbk7YLsKtlQ==,6/26/2020 7:43,239,6/26/2020 13:13,Vishal Mohan,,6/26/2020,239,,13. Eligibility for single CoC certification,21,,Heading 13 ,6,0,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
b4bd4b87-80b7-ea11-a812-000d3a530d85,HvritxFj05U7kD634sv0V3y2NQ1skuYLJ5pr0IGMRDhGHu0x1GO0l/I3lqHsqeSve2jzauEmt3EW6GtDYvYYVw==,6/26/2020 7:43,24,6/26/2020 13:13,Vishal Mohan,,6/26/2020,24,,"The documents listed as complementary standards and other normative documents are relevant for the application of FSC-STD-40-004. For undated references, the latest edition of the referenced document (including any amendments) applies.",6,,References,1,0,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
64bf4b87-80b7-ea11-a812-000d3a530d85,4D2lvv8TSnTgaqKVOdpDPKD3wgydxqIp/hmRjobvfplyIiOqw37vgeHN1B0lPxEVqDFowj+5O5BOLlW8Jx/sRQ==,6/26/2020 7:43,240,6/26/2020 13:13,Vishal Mohan,,6/26/2020,240,,13.1) An organization is eligible for single CoC certification if the scope of the certificate includes a single site or multiple sites (two or more sites) that conform to the following criteria:,21,,13.1,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
66bf4b87-80b7-ea11-a812-000d3a530d85,3kkkj2UTRUBv2qvC/Kdh6LazIrnZ7DlSQILPL5cU6+UdeR472HKb7X1suJ5dJLF48w6w7RtRwxcTyi8PYlc+Qw==,6/26/2020 7:43,241,6/26/2020 13:13,Vishal Mohan,,6/26/2020,241,,13.1 a) one site under the scope of the single CoC certificate is:,21,,13.1 a,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
68bf4b87-80b7-ea11-a812-000d3a530d85,HhQ+9GymO+yYpAV5Us7jSLLOonHYPSBe6svSegCw4EVLyIw4cboZVggPW5MMK1VbGNNvh7Em4+5jVV/Hf/PZzg==,6/26/2020 7:43,242,6/26/2020 13:13,Vishal Mohan,,6/26/2020,242,,13.1 a) i) acting as the certificate holder;,21,,13.1 a i,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
6abf4b87-80b7-ea11-a812-000d3a530d85,8iY5nJcxw1ctOlZM71aMTvYQf/gopW2EK1iGhjheZAO0HwoLnq+DeQM0WYEczgpQSTxbd1wpGf9pwdXI2BRITQ==,6/26/2020 7:43,243,6/26/2020 13:13,Vishal Mohan,,6/26/2020,243,,13.1 a) ii) responsible for invoicing of certified and non-certified materials or products covered by the scope of the certificate to external clients;,21,,13.1 a ii,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
6cbf4b87-80b7-ea11-a812-000d3a530d85,7Ji98YK1cz5OJwCYKywT4XTGvEWHyTsKp1YP7R7Ywjr4Qf2k1hHYS6Q7r0Uv6h3Qjs96EjLrXTwWYd9J6wsRAw==,6/26/2020 7:43,244,6/26/2020 13:13,Vishal Mohan,,6/26/2020,244,,13.1 a) iii) controlling the use of the FSC Trademarks,21,,13.1 a iii,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
6ebf4b87-80b7-ea11-a812-000d3a530d85,qckwQK0zmF2fsgdNIp29pgomdDcy9oa3xrvj7VtjHBUbOUJN6LFwmspKCEzFnT1F2josXSlMHclBShlP4E3kbw==,6/26/2020 7:43,245,6/26/2020 13:13,Vishal Mohan,,6/26/2020,245,,13.1 b) all sites under the scope of the single CoC certificate are:,21,,13.1 b ,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
70bf4b87-80b7-ea11-a812-000d3a530d85,B+n8bJJNPz4l9Jfc0+qraOqYWVGPrJNrsUDpyuks6dfngTyxIYkWPXbdeeUR9YNKeJw8ghVHPdAzM4nVQq6kbg==,6/26/2020 7:43,246,6/26/2020 13:13,Vishal Mohan,,6/26/2020,246,,13.1 b) i) operating under a common ownership structure;,21,,13.1 b i ,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
72bf4b87-80b7-ea11-a812-000d3a530d85,BBuuaSi5/pPPk5k+vP2IW7oQg1fW8ZuIvY0BEnrcQyfZHhs/Y5NOGVyCdDn1YYZCKeUWp8DT1ic0p0pFn8ENXA==,6/26/2020 7:43,247,6/26/2020 13:13,Vishal Mohan,,6/26/2020,247,,13.1 b) ii) managed under direct control of the certificate holder;,21,,13.1 b ii,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
74bf4b87-80b7-ea11-a812-000d3a530d85,gGXgqz9SrjfPM/Cpn8GqxCzcPV0G0HFiVGTeVuJWsD2+VeftjAoNLn8wgAAwqcFLMLNIUqSGYaqO6g81tyqsrg==,6/26/2020 7:43,248,6/26/2020 13:13,Vishal Mohan,,6/26/2020,248,,13.1 b) iii) in an exclusive business relationship with each other for the output materials or products covered by the scope of the certificate;,21,,13.1 b iii,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
76bf4b87-80b7-ea11-a812-000d3a530d85,eMCxmesHML/tqW7fP86U/JdKr/QpODKjDz70yYz8Rofe7UjRyjHn9ZwOVvo57IPoBhX/mhlAkfO506LWzGZYcw==,6/26/2020 7:43,249,6/26/2020 13:13,Vishal Mohan,,6/26/2020,249,,13.1 b) iv) located in the same country.,21,,13.1 b iv,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
b6bd4b87-80b7-ea11-a812-000d3a530d85,Lfz4DFFtH7GlpaLZjNVG6i5UWpABXfRJ4dWM2wLdnDNiYMK1FP/H00cVPKLobxQWJ6Hfb/X5tLExez27dreXeQ==,6/26/2020 7:43,25,6/26/2020 13:13,Vishal Mohan,,6/26/2020,25,,Table A. FSC CoC normative framework,7,https://onefsc.sharepoint.com/sites/Uli/AppData/Local/Microsoft/Windows/INetCache/Content.Outlook/L3HJCRWT/FSC-STD-40-004_TableA.png ,Table A,6,0,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
78bf4b87-80b7-ea11-a812-000d3a530d85,qAGrnBQpyUTab8jaCE+qF+yx/9IpZ1wqFMZk/FxMBu0foXDlNwqvvRnCol1r+m5CpfxEmRNxvkE5TRPAYgfCTQ==,6/26/2020 7:43,250,6/26/2020 13:13,Vishal Mohan,,6/26/2020,250,,"13.2) For single CoC certification, all sites included in the scope of certification shall conform to all applicable certification requirements specified in FSC-STD-40-004. The requirements specified in FSC-STD-40-003 do not apply.",21,,13.2,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
7abf4b87-80b7-ea11-a812-000d3a530d85,slqQNONwA4wJOTC8G8p07kdi7FTMpQV5GjC904rvphV4j473saoP1b0bSQCunaus7a67uNg99rO5dFE9glawzg==,6/26/2020 7:43,251,6/26/2020 13:13,Vishal Mohan,,6/26/2020,251,,"NOTE: In this scenario, all applicable certification requirements as defined in FSC-STD-40-004 shall be evaluated by the certification body at all sites included in the scope of the certificate within each audit (i.e. no sampling applies). ",21,,NOTE below 13.2 ,4,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
7cbf4b87-80b7-ea11-a812-000d3a530d85,2tTU1wPxBErA1P8a9abzCMgCu5/RQsFPkeYNegKuXzJLancfjaUPsALufU+PPij+diMVtrKMh3moxn1OYL4+uQ==,6/26/2020 7:43,252,6/26/2020 13:13,Vishal Mohan,,6/26/2020,252,,14. Eligibility for multi-site CoC certification,21,,Heading 14,6,0,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
7ebf4b87-80b7-ea11-a812-000d3a530d85,GiBn+Ca0mP3Xp7aUyLXx52MOZUL4+jIDLaE63hB4uFoPTY5qLAzgLtccLsL89hZWEZgU68eZxcim5dkexZ9sDw==,6/26/2020 7:43,253,6/26/2020 13:13,Vishal Mohan,,6/26/2020,253,,14.1) An organization is eligible for multi-site certification if the scope of the certificate includes two or more sites or legal entities (referred to as ‘participating sites’ in FSC-STD-40-003) that conform to the following criteria:,21,,14.1,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
80bf4b87-80b7-ea11-a812-000d3a530d85,L1o89mVUmYF56p00RjMBNlyswt6RnHgOUXrZPVJggjsLNKjD0AiOJxr1WNzuN46vClkbghQDiriMOMzGJZqVXA==,6/26/2020 7:43,254,6/26/2020 13:13,Vishal Mohan,,6/26/2020,254,,14.1 a) all participating sites and the organization that holds the certificate are linked through common ownership; or,21,,14.1 a,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
82bf4b87-80b7-ea11-a812-000d3a530d85,DL/uCj3DxdcXepaiEWtnEqdubNhzjZ2VW+jZArdkgkNXiVf3oYrihqgt9VX4vyN3NWepMd0bv5ueDbr09ktynQ==,6/26/2020 7:43,255,6/26/2020 13:13,Vishal Mohan,,6/26/2020,255,,14.1 b) all participating sites:,21,,14.1 b,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
84bf4b87-80b7-ea11-a812-000d3a530d85,d5/3pTmp973wJOAdyT4Hu+fiC71S8PGrO1g9k+/8ywvQPbBAu+atRgKT/a44H5LI/6FhsSeR9uh3IT8261gt7Q==,6/26/2020 7:43,256,6/26/2020 13:13,Vishal Mohan,,6/26/2020,256,,14.1 b) i) have a legal and/or contractual relationship with the organization; and,21,,14.1 b i ,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
86bf4b87-80b7-ea11-a812-000d3a530d85,r1qUMoiEkq3Z1+8srcBGCMCBtmGTS+/dNI2igPa+9EJMrZ6hFpKRgS3gg6LWOU9KAL1sdK/ocg7vQbuB0XhIqw==,6/26/2020 7:43,257,6/26/2020 13:13,Vishal Mohan,,6/26/2020,257,,"14.1 b) ii) have common operational procedures (e.g. same production methods, same product specifications, integrated management software); and",21,,14.1 b ii,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
88bf4b87-80b7-ea11-a812-000d3a530d85,ZGU9ow/2IZKf2CurZ5fieuJ/bUdZs6OZ3peAE+Opef+SNzCbxkNtUwtiQY82kLgzoRzwb8Yv/R2ARfx0mJRTGQ==,6/26/2020 7:43,258,6/26/2020 13:13,Vishal Mohan,,6/26/2020,258,,"14.1 b) iii) are subject to a centrally administered and controlled management system established by the organization that has authority and responsibilities beyond those related solely to certification, including at least one of the following elements: 
",21,,14.1 b iii,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
8abf4b87-80b7-ea11-a812-000d3a530d85,b0oc0nS42nZTdwGHp2L2KXwnXfPytXXNf+vH68V6Wy6Fy3iXbbJMHk3oobpsNy0q6uhaucbBmEejGYWi+yf9PQ==,6/26/2020 7:43,259,6/26/2020 13:13,Vishal Mohan,,6/26/2020,259,,"14.2) Based on the requirements of Clause 14.1, the following organizations are not eligible for multi-site CoC certification:",21,,14.2,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
b8bd4b87-80b7-ea11-a812-000d3a530d85,8x1o7TY4624U6xD/s9SvC60DdSYcHB/MHPbYIP5kiqD21U0JdyGG2aX0eveOsJgJYa1b3G10faIFid1JSdtBfw==,6/26/2020 7:43,26,6/26/2020 13:13,Vishal Mohan,,6/26/2020,26,,NOTE: FSC’s interpretations of its normative framework are available on the FSC Website (ic.fsc.org).,7,,NOTE below Table A,1,0,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
8cbf4b87-80b7-ea11-a812-000d3a530d85,Y7eWKVQkfw6kA1NNBskwt5CmBqRRZbq23YoawZo217AtEjUWBeXH3xZSntkkr68Zu4sZ1em1pqJywMIg2YEAnw==,6/26/2020 7:43,260,6/26/2020 13:13,Vishal Mohan,,6/26/2020,260,,14.2 a) organizations that do not have authority over the admission or removal of participating sites from the certificate scope;,21,,14.2 a,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
8ebf4b87-80b7-ea11-a812-000d3a530d85,CDVgEBGk0z6N6OLLtf0XrF+R1qEPAs3p70cx4Gt1NAm4rP/3HE+GD+CfkzcYOK9pQRbFvNKF0N4jKy7VX1Upeg==,6/26/2020 7:43,261,6/26/2020 13:13,Vishal Mohan,,6/26/2020,261,,14.2 b) associations;,21,,14.2 b ,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
90bf4b87-80b7-ea11-a812-000d3a530d85,ZgMm6QOTLaJ9XNYCiAdSXIJ9IEIMrx6245b2gWNspllUavNZSQgN2jvG/HqaTg2soHCikFWCYyiNoZhYzLN8pg==,6/26/2020 7:43,262,6/26/2020 13:13,Vishal Mohan,,6/26/2020,262,,14.2 c) non-profit organizations that have for-profit members.,21,,14.2 c,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
92bf4b87-80b7-ea11-a812-000d3a530d85,MPTXr0ZpxrH94ZzNUHoLzMzckiJ+h0etHAYp8/jz345jV53bm/65WFFDdszr/O7K/TLcMvxAHYX9esybWXe7qA==,6/26/2020 7:43,263,6/26/2020 13:13,Vishal Mohan,,6/26/2020,263,,"14.3) For multi-site CoC certification, all participating sites included in the scope of the certificate shall conform to all applicable certification requirements specified in FSC-STD-40-004 and FSC-STD-40-003.",22,,14.3,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
94bf4b87-80b7-ea11-a812-000d3a530d85,xONMENdCSmKlD5eVJTB2Zpg9fvTA3FsfN+zq2y9rtgf6I5NIAXUef2/+SjtxLU4xAdBJJuBWKyNMSUEOmLetTQ==,6/26/2020 7:43,264,6/26/2020 13:13,Vishal Mohan,,6/26/2020,264,,NOTE: Multi-site CoC certificates are evaluated by the certification body based on a defined sampling methodology as specified in FSC-STD-20-011.,22,,NOTE below 14.3 ,4,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
96bf4b87-80b7-ea11-a812-000d3a530d85,ueUhF8DGGj/o0ebRW4v6ckFjcTGP4zUWDvK+UvYAIVhmYskxb1lA1MxgLBXcxYfR2QTo8gPezC9OR7Q3IltPBw==,6/26/2020 7:43,265,6/26/2020 13:13,Vishal Mohan,,6/26/2020,265,,15. Egilibilty for group CoC certification,22,,Heading 15,6,0,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
98bf4b87-80b7-ea11-a812-000d3a530d85,nps0otzBcYZW7kn9QmoDI/5UkRysGOBWk01VzbWXIeXvCG8jArgsfckdqVSI8SMKTH1RQMz80shYZkFNnDdUzQ==,6/26/2020 7:43,266,6/26/2020 13:13,Vishal Mohan,,6/26/2020,266,,15.1) A group CoC certificate may be established including two or more independent legal entities (named as participating sites according to FSC-STD-40-003) in the scope of the certificate if the following eligibility criteria are met:,22,,15.1,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
9abf4b87-80b7-ea11-a812-000d3a530d85,mCJEXQE0opAuE1MLjPmCqOuap1xQhZOTPcMua0ewN9nFJUvlvXEFXCx95LnXIncOChNl8OIvd9rL7AY8IWZLVg==,6/26/2020 7:43,267,6/26/2020 13:13,Vishal Mohan,,6/26/2020,267,,15.1 a) Each participating site shall qualify as ‘small’ as defined by:,22,,15.1 a ,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
9cbf4b87-80b7-ea11-a812-000d3a530d85,LZT+6NATBpeq978+H+LeZmIGEhX1uQN2ckri2ZQw6lcEnqJLFTUFzhspvwk9Y50PCtZvyppT/TqE4hpAHNUsuQ==,6/26/2020 7:43,268,6/26/2020 13:13,Vishal Mohan,,6/26/2020,268,,15.1 a) i) No more than 15 employees (full-time equivalent); or,22,,15.1 a i ,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
9ebf4b87-80b7-ea11-a812-000d3a530d85,NBGCM8v/09oiDiH8AiKITJOuZlZYgeilHoK4v5BAu6K2ewUjB4t2vljJWS5J1NjMdlT6RFhZhQsD1d+pzFPMMQ==,6/26/2020 7:43,269,6/26/2020 13:13,Vishal Mohan,,6/26/2020,269,,"15.1 a) ii) No more than 25 employees (full-time equivalent) and a maximum total annual turnover of US$ 1,000,000.",22,,15.1 a ii ,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
babd4b87-80b7-ea11-a812-000d3a530d85,lfic6BxsCj43nnTs759zoYESwj0xyIcLB7hIlTHIxBsh8WXNkPDEUP0C73XsUFinWpRQV3XzZdegUahNeGml0g==,6/26/2020 7:43,27,6/26/2020 13:13,Vishal Mohan,,6/26/2020,27,,Verbal forms for the expression of provisions (adapted from ISO/IEC Directives Part 2: Rules for the structure and drafting of international standard.),7,,Heading box 3,6,0,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
a0bf4b87-80b7-ea11-a812-000d3a530d85,I4rNUg3MJQNSN8lfwOPaCV2ZKvPH3/W8oMipAWy38CuPrDD32qOioUMWsL4O3nRRkNuzYevy+zSBlNkbwWRmqg==,6/26/2020 7:43,270,6/26/2020 13:13,Vishal Mohan,,6/26/2020,270,,NOTE: The annual turnover criteria is only applicable to organizations that have for-profit activities.,22,,NOTE below 15.1 a ii,4,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
a2bf4b87-80b7-ea11-a812-000d3a530d85,5erD7UUo1vaOiOlbYAOe6t686c7HGd1AX7OVwFpkDgN/ak1FpkAQQXYDaeFS/uNjnRn0A+TupG1Nt4SLAdlHjw==,6/26/2020 7:43,271,6/26/2020 13:13,Vishal Mohan,,6/26/2020,271,,15.1 b) All participating sites shall be located in the same country as the organization that holds the certificate.,22,,15.1 b,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
a4bf4b87-80b7-ea11-a812-000d3a530d85,rwbcqXA18iyVkN3VRaXjnVnED94dKzraDmw8PLRWuhgsZSQOgn4jNbCs062v8GaQ68N1Cmy4e7vH6rxXM2HVOQ==,6/26/2020 7:43,272,6/26/2020 13:13,Vishal Mohan,,6/26/2020,272,,NOTE: FSC-PRO-40-003 authorizes FSC National Offices to define nationally specific eligibility criteria for group CoC certification. National eligibility criteria approved by FSC supersede those in Clause 15.1 a) above and are published on the FSC website,22,,NOTE below 15.1 b ,4,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
a6bf4b87-80b7-ea11-a812-000d3a530d85,yP527ci3BduL8pVvCA5YIXvlwhRlFYV0jG1CfE2EgSiPhKrJw33h1B8San8WtlATUS+anYoXIxF1z/6P5GBKxQ==,6/26/2020 7:43,273,6/26/2020 13:13,Vishal Mohan,,6/26/2020,273,,"15.2) For group CoC certification, all participating sites included in the scope of the certificate shall conform to all applicable certification requirements specified in FSC-STD-40-004 and FSC-STD-40-003.",22,,15.2,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
a8bf4b87-80b7-ea11-a812-000d3a530d85,w6XysS8F2CXYQ0c7vzpBlOruGfOH087OoZlZ7BLuPoM6hdIJzzx9P1s1oTQdCwVE5G6wGMLBdtmBlVQ7CKBZ5Q==,6/26/2020 7:43,274,6/26/2020 13:13,Vishal Mohan,,6/26/2020,274,,NOTE: Group CoC certificates are evaluated by the certification body based on a defined sampling methodology as specified in FSC-STD-20-011.,22,,NOTE below 15.2 ,4,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
bcbd4b87-80b7-ea11-a812-000d3a530d85,5KmKK9F4ZTdx4FIJsdQ9PNKRuq368oS4QuZ7nzlE67wD4L77PUHjc+34eohi/R+fazqiNJii6PIKPHYS+Mpu+Q==,6/26/2020 7:43,28,6/26/2020 13:13,Vishal Mohan,,6/26/2020,28,,“shall”: indicates requirements strictly to be followed in order to conform to the standard.,7,,Box 3,4,0,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
bebd4b87-80b7-ea11-a812-000d3a530d85,kInU3LJjvlxg+BeQEeQXmbtbiXvRtuX1Bh+6a0ECvVBOLPnFwPpO752oY4sGk0rTr9XBrtDnAHdF5a+VyOS9pw==,6/26/2020 7:43,29,6/26/2020 13:13,Vishal Mohan,,6/26/2020,29,,"“should”: indicates that among several possibilities one is recommended as particularly suitable, without mentioning or excluding others, or that a certain course of action is preferred but not necessarily required. ",7,,Box 3,4,0,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
8abd4b87-80b7-ea11-a812-000d3a530d85,N/PAYwqo0uIba9JklSHWtrfRfSruvjhSL/1x+1vhkTAJq8kJ5qmxNIociRHz1t02WeqtW1e49q5+bv/sTU+cog==,6/26/2020 7:43,3,6/26/2020 13:13,Vishal Mohan,,6/26/2020,3,,"Any change of ownership in the supply chain of FSC-certified products requires the establishment of effective CoC management systems at the level of the respective organization and their verification by an independent FSC-accredited certification body, if",3,,Introduction,1,0,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
c0bd4b87-80b7-ea11-a812-000d3a530d85,4P337GEAPi6P7tly7mMrh9M6ARd5AedmKSIVIW9wgnbxiUNU4GCAEWIGB+tzpqGxUxaWevijMvJiek77sgYP2g==,6/26/2020 7:43,30,6/26/2020 13:13,Vishal Mohan,,6/26/2020,30,,“may”: indicates a course of action permissible within the limits of the document.,7,,Box 3,4,0,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
c2bd4b87-80b7-ea11-a812-000d3a530d85,gw362bgreCSsm8NYrakURwoKN0Dqs81Tg/XZH/rJoxd1AB4nmAgzVZQbAA2MRcKZ2u933IrilcR0X09ajdBwHQ==,6/26/2020 7:43,31,6/26/2020 13:13,Vishal Mohan,,6/26/2020,31,,"“can”: is used for statements of possibility and capability, whether material, physical, or causal.",7,,Box 3,4,0,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
c4bd4b87-80b7-ea11-a812-000d3a530d85,juB7Z/V7PWR6U76oVaKDJeOtqo7RGWyI1OUA6UdM3RSasaEkgx2sfFmN8GSD/UPLG9DEdegj78RWQhnsC0wW3g==,6/26/2020 7:43,32,6/26/2020 13:13,Vishal Mohan,,6/26/2020,32,,PART I:  Universal Requirements,8,,Part 1,6,0,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
c6bd4b87-80b7-ea11-a812-000d3a530d85,ee2blj7q9KzSXO+qt3uPVNqwVA0VSNJNZvqUeSz0xMSb544CUjxoOpcBv7aLSWo6U+QTF9FqR4NWtgsOP8vYCw==,6/26/2020 7:43,33,6/26/2020 13:13,Vishal Mohan,,6/26/2020,33,,1. CoC management system,8,,Heading 1,6,0,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
c8bd4b87-80b7-ea11-a812-000d3a530d85,8ebKqhPqVGfE6DQ9hOtXpUURxOu/nZuac2Bq6LrRiy/uby9xx/A98BTCHVvHnXduT7ImDZmgoUfX+AePNdJdIw==,6/26/2020 7:43,34,6/26/2020 13:13,Vishal Mohan,,6/26/2020,34,"The risk factor is retained 'medium' here, since it is dependent on the risk designation of the other clauses in the standard","1.1) The organization shall implement and maintain a CoC management system adequate to its size and complexity to ensure its continuous conformity to all applicable certification requirements, including the following: ",8,,1.1000000000000001,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
cabd4b87-80b7-ea11-a812-000d3a530d85,bYsxivyeGLHBJLHJugXuFZc+jAsfwAgIC5xSBZk6V3FwFRiilB03XWuNKMVAJ2U+c5rMymJWrVWARCIEQaFxKQ==,6/26/2020 7:43,35,6/26/2020 13:13,Vishal Mohan,,6/26/2020,35,,1.1 a) appoint a management representative who has overall responsibility and authority for the organization’s conformity to all applicable certification requirements;,8,,1.1 a,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
